Date,AGG,EEM,EFA,GLD,IWM,MDY,PCRIX,SPY,TLT,VFISX,VNQ,VWEHX
2025-07-17,94.7669906616211,48.49599075317383,87.03292083740234,307.5899963378906,222.1452178955078,574.9154663085938,13.399740219116211,622.7576293945312,82.02252960205078,9.57059097290039,87.165283203125,5.2211503982543945
2025-07-18,94.94116973876953,48.38754653930664,86.7873764038086,308.3900146484375,220.5678253173828,574.380126953125,13.476201057434082,622.301513671875,82.14781188964844,9.580286026000977,87.34981536865234,5.2211503982543945
2025-07-21,95.20245361328125,48.70302963256836,87.24900817871094,313.1300048828125,219.67494201660156,570.8015747070312,13.466643333435059,623.4815063476562,82.88023376464844,9.580286026000977,87.70915985107422,5.2306437492370605
2025-07-22,95.38632202148438,48.73260498046875,87.73028564453125,316.1000061035156,221.50038146972656,578.186767578125,13.476201057434082,623.5707397460938,83.38136291503906,9.589983940124512,89.21452331542969,5.24013614654541
2025-07-23,95.17340850830078,49.22555160522461,89.91077423095703,312.17999267578125,224.88333129882812,582.9153442382812,13.380624771118164,628.875732421875,82.91879272460938,9.580286026000977,89.38934326171875,5.24013614654541
2025-07-24,95.11536407470703,48.9593620300293,89.24288177490234,310.2699890136719,221.7781524658203,577.4234619140625,13.380624771118164,629.083984375,82.77421569824219,9.57059097290039,89.07855224609375,5.24013614654541
2025-07-25,95.27019500732422,48.81147384643555,89.13483428955078,307.3999938964844,222.60157775878906,582.6575927734375,13.275492668151855,631.741455078125,83.29463195800781,9.57059097290039,89.08826446533203,5.24013614654541
2025-07-28,95.14437866210938,48.48613357543945,87.70082092285156,305.4100036621094,222.3436279296875,581.3687744140625,13.246818542480469,631.5828247070312,82.75495910644531,9.57059097290039,87.66059875488281,5.24013614654541
2025-07-29,95.65725708007812,48.50585174560547,87.5240249633789,306.25,220.9249725341797,580.5857543945312,13.37106704711914,629.9169311523438,84.15235900878906,9.580286026000977,89.06884765625,5.24013614654541
2025-07-30,95.38632202148438,48.15092849731445,86.89541625976562,300.9599914550781,219.80392456054688,577.0963134765625,13.285049438476562,629.1236572265625,83.71867370605469,9.57059097290039,87.80628204345703,5.2306437492370605
2025-07-31,95.43470001220703,47.874881744384766,85.96231842041016,302.9599914550781,217.651123046875,570.61328125,13.036552429199219,626.763671875,83.76686096191406,9.60269546508789,86.5728530883789,5.258318901062012
2025-08-01,96.260009765625,47.519962310791016,85.73641967773438,309.1099853515625,213.216552734375,562.157470703125,13.026994705200195,616.49072265625,84.9577407836914,9.65134048461914,86.35918426513672,5.258318901062012
2025-08-04,96.33769226074219,48.01290512084961,86.87577056884766,310.9100036621094,217.9884033203125,569.3939208984375,13.036552429199219,625.861328125,85.1899185180664,9.65134048461914,87.24298858642578,5.267861843109131
2025-08-05,96.36680603027344,48.15092849731445,86.86595153808594,311.1600036621094,219.09954833984375,569.1064453125,13.026994705200195,622.688232421875,85.45112609863281,9.65134048461914,87.64117431640625,5.267861843109131
2025-08-06,96.32796478271484,48.377685546875,87.43562316894531,310.5,218.8118438720703,567.4708251953125,13.05566692352295,627.457763671875,84.9577407836914,9.65134048461914,86.96133422851562,5.267861843109131
2025-08-07,96.25028991699219,48.781898498535156,88.22138977050781,313.1199951171875,218.0975341796875,566.2416381835938,13.093896865844727,626.9322509765625,84.8126220703125,9.641611099243164,87.21385192871094,5.267861843109131
2025-08-08,96.06582641601562,48.742462158203125,88.76160430908203,313.04998779296875,218.57376098632812,566.15234375,13.103455543518066,631.8207397460938,84.44502258300781,9.631882667541504,86.49515533447266,5.267861843109131
2025-08-11,96.13378143310547,48.60443878173828,88.38835906982422,308.54998779296875,218.52415466308594,563.95166015625,13.074782371520996,630.5713500976562,84.54175567626953,9.631882667541504,85.92214965820312,5.267861843109131
2025-08-12,96.13378143310547,49.19597625732422,89.46878051757812,308.2699890136719,225.01231384277344,576.88818359375,13.046109199523926,637.284423828125,84.11609649658203,9.641611099243164,86.40775299072266,5.267861843109131
2025-08-13,96.48332214355469,49.78750991821289,90.00899505615234,309.2099914550781,229.38735961914062,585.7900390625,13.093896865844727,639.4659423828125,84.8126220703125,9.65134048461914,87.21385192871094,5.277405261993408
2025-08-14,96.21146392822266,49.1762580871582,90.0188217163086,307.25,226.43096923828125,577.9686889648438,13.036552429199219,639.525390625,84.18379974365234,9.641611099243164,86.59228515625,5.277405261993408
