Date,AGG,EEM,EFA,GLD,IWM,MDY,PCRIX,SPY,TLT,VNQ,VWEHX
2016-02-29,0.6717575966892995,0.6459455555506144,0.7009714140448484,0.38924070711574243,0.8239620547938933,0.7768591434313966,0.44237914724193117,0.7716516399088933,0.5696867313907403,0.5585697633820264,0.6934347830784536
2016-03-31,0.7715589420897422,0.7237926132006351,0.7145518646693112,0.4641321926596459,0.807395988588931,0.783611707760095,0.5330316732230884,0.7942343379168417,0.43285035789760545,0.588838425070439,0.7454259984305549
2016-04-30,0.7528112240273254,0.4091712268146078,0.46117168772650385,0.42214022540279644,0.7368589575365655,0.7726681508532125,0.4973352710488288,0.6230974236580689,0.6613353975675036,0.7849709363328626,0.7616058541020415
2016-05-31,0.6971916828272458,0.44250327638352166,0.5651659775455865,0.5854677860923165,0.6998186324335312,0.7265237286684856,0.6180429369594045,0.6274002595329388,0.7074290420676549,0.7805761549374232,0.7656881653643058
2016-06-30,0.8743484934064327,0.5460515900001688,0.5163204943527939,0.479720436119417,0.6895181408185114,0.7622341049801185,0.6598324315794253,0.7551966795832682,0.7541943028792115,0.729417472596839,0.8793529261771336
2016-07-31,0.8367143683908944,0.5911537355192069,0.5444776216155574,0.485209240766619,0.7821592553651493,0.8107887037681382,0.6205374418666416,0.7462869718516869,0.6748714282950457,0.7017858833729256,0.8818607927625375
2016-08-31,0.8267754722402354,0.662370857284578,0.6331786513304962,0.7766878519462377,0.7023687691375546,0.7759231087801897,0.6920558243694296,0.7545439389634433,0.7645444587268986,0.7609110737953939,0.849444916935525
2016-09-30,0.7696992414136832,0.5247408480211316,0.5393706911597231,0.5793490320235133,0.4479639958646963,0.680810594699383,0.4721346647523441,0.6817977011126412,0.6452785868151969,0.7398095368167219,0.8105286594672143
2016-10-31,0.6426596029513083,0.2978291300058579,0.5366446499799147,0.6458250301884007,0.5812509170701399,0.4585138278081219,0.4766646627978227,0.4896549191422833,0.48035301462853397,0.7931651305437517,0.6586748898029671
2016-11-30,0.7944008077405019,0.29688944234385173,0.5184768918220534,0.4801159521001116,0.7005473933634945,0.6614951084899462,0.24303807406841815,0.4880652379561936,0.700826261208441,0.7759644024605159,0.644618400969769
2016-12-31,0.6268147030255495,0.27434126746781795,0.30606192587943204,0.42893302526112964,0.6245602530056273,0.5966804601860601,0.22509068449638767,0.4789938471802735,0.7824871505885724,0.7735543312390504,0.5392610440452719
2017-01-31,0.8326951157744826,0.39950497910542554,0.3473559458143525,0.27518213565134664,0.7228516490000771,0.7737787483584182,0.23891257237131985,0.7225670170364384,0.834258042001432,0.739405156838429,0.6624714697153634
2017-02-28,0.8711946738923141,0.3251119188467497,0.5313894432247135,0.5779523091424027,0.6987971897608611,0.7524579149408895,0.3873194088141206,0.7123437614850826,0.8267077057247678,0.44777318890030093,0.8114134792845129
2017-03-31,0.8765589479983189,0.39794160854516003,0.3180337517281789,0.2322001043137928,0.6439283096956901,0.8254754935229566,0.23492015343230432,0.7000711624075451,0.803274272237311,0.6406095866644794,0.7728524443920981
2017-04-30,0.8955027071813113,0.34195004055165035,0.33896967508168563,0.22377875914853002,0.578435080997877,0.6543051899452808,0.16573236489541038,0.7168206867703806,0.8145734233101062,0.6418939684947584,0.778421421663134
2017-05-31,0.5974264212604163,0.4681288640404343,0.3741555700621647,0.24945521762263997,0.4576575114556891,0.5359689465063936,0.28321288844978687,0.6582192245295748,0.6328822584102809,0.6900777059353904,0.5481370124096492
